PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,Z68_MATERIAL_TYPE,notes
AC,196152,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988408790,M ,,20210923,20210922,1,18.00     ,20210923,"Inhabiting the negative space : Virtual Commencement 2020, Harvard University, Graduate School of De","Odell, Jenny (Multimedia artist), author.",9783956795817,M ,"library note: Smith, Sara fund name: F-GEN-2022"
AC,196365,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988409381,M ,,20210923,20210922,1,23.50     ,20210923,"The entanglement of theory and practices in the arts / Peter Sonderen (ed.) ; translation, Anna Asbu",,9789491444586,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,196368,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988409384,M ,,20210923,20210922,1,22.19     ,20210923,Ghostland : in search of a haunted country / Edward Parnell.,"Parnell, Edward, author.",,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,196417,ACYE,M,SV ,true,AC,0,0,0,P ,P,,M ,"Merriman, Emily T.",20210927,20210927,1,118.80    ,20210927,VISIONS OF THE BUDDHA [electronic resource].,SHULMAN.,9780197587898,M ,order group: GROUP1 library note: Hold fund name: F-EBK-2022 vendor note: 1SU
AC,196427,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,M ,"Gomes, Mekhola S.",20210929,20210929,1,63.87     ,20210929,Nagapattinam to Suvarnadwipa : reflections on the Chola naval expeditions to Southeast Asia / editor,,9789812309372,M ,order group: GROUP2 library note: Rush HISt 472/ F'21 fund name: F-GEN-2022
AC,196512,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Henning, Rebecca",20211007,20211201,1,122.51    ,20211201,Native languages of the Americas / edited by Thomas Sebeok.,,9780306371585,M ,order group: GROUP5 library note: Rush to RH v.2 only/due 10/18 - VC / refunded / reordered fund name: F-GEN-2022
AC,196588,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988572530,M ,,20211012,20211011,1,55.00     ,20211012,"Popularizing scholarly research : working with nonacademic stakeholders, teams, and communities / ed",,9780190085193,M ,"library note: Cadogan, Dawn fund name: F-GEN-2022"
AC,196592,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988572534,M ,,20211012,20211011,1,40.95     ,20211012,"Rhetoric, politics, and Hamilton : an American musical / edited by Jeffrey P. Mehltretter Drury and",,,M ,"library note: Cadogan, Dawn fund name: F-GEN-2022"
AC,196639,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988572594,M ,,20211012,20211011,1,50.00     ,20211012,Speaking out of turn : Lorraine O'Grady and the art of language / Stephanie Sparling Williams.,"Williams, Stephanie Sparling, author.",,M ,"library note: Smith, Sara fund name: F-GEN-2022"
AC,196647,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988621688,M ,,20211016,20211015,1,88.94     ,20211016,Philosophy of mind : classical and contemporary readings / [edited by] David J. Chalmers.,,9780190640859,M ,fund name: F-GEN-2022
AC,196653,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988621694,M ,,20211016,20211015,1,74.00     ,20211016,The evil creator : origins of an early Christian idea / M. David Litwa.,"Litwa, M. David, author.",,M ,fund name: F-GEN-2022
AC,196659,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988621700,M ,,20211016,20211015,1,55.00     ,20211016,Islands of memory : the landscape of the (non)memory of the Holocaust in Polish education from 1989,"Ambrosewicz-Jacobs, Jolanta, author.",9788323349303,M ,fund name: F-GEN-2022
AC,196665,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988621706,M ,,20211016,20211015,1,24.99     ,20211016,Island fantasia : imagining subjects on the military frontline between China and Taiwan / Wei-Ping L,"Lin, Wei-Ping, author.",,M ,fund name: F-GEN-2022
AC,196687,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988621728,M ,,20211016,20211015,1,100.00    ,20211016,"Disappearances in the post-transition era in Latin America / edited by Karina Ansolabehere, Barbara",,9780197267226,M ,fund name: F-GEN-2022
AC,196692,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988621733,M ,,20211016,20211015,1,34.99     ,20211016,Rethinking comparison : innovative methods for qualitative political inquiry / edited by Erica S. Si,,,M ,fund name: F-GEN-2022
AC,196701,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988621742,M ,,20211016,20211015,1,22.95     ,20211016,English hours / Ferran Soldevila ; translated by Alan Yates.,"Soldevila, Ferran, 1894-1971, author.",9781916293922,M ,fund name: F-GEN-2022
AC,196731,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Jani, Meenakshi",20211018,20211018,1,37.33     ,20211018,Common man Narendra Modi.,"Makwana, Kishore.",9789350486115,M ,order group: GROUP1 library note: Rush fund name: F-GEN-2022
AC,196746,ACYR,M,SV ,true,AC,0,0,0,P ,P,,M ,"Hruba, Miloslava",20211018,20211018,1,17.95     ,20211018,Motley stones / Adalbert Stifter ; translated from the German by Isabel Fargo Cole.,"Stifter, Adalbert, 1805-1868, author.",9781681375205 (paper,M ,order group: GROUP1 library note: Hold fund name: F-GEN-2022
AC,196749,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Doherty, Blake E.",20211018,20211018,1,99.99     ,20211018,The politics and poetics of Cicero's Brutus : the invention of literary history / Christopher S. van,"Van den Berg, Christopher Sean, author.",,M ,order group: GROUP library note: Rush  display fund name: F-GEN-2022
AC,198069,ACYF,M,SV ,true,AC,0,0,0,P ,P,,M ,"Niditch, Susan",20220125,20220125,1,252.      ,20220125,"Mighty Baal : essays in honor of Mark S. Smith / edited by Stephen C. Russell, Esther J. Hamori.",,,M ,order group: GROUP5 library note: hold fund name: F-GEN-2022
AC,196754,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Doherty, Blake E.",20211020,20211020,1,35.       ,20211020,The Black Civil War soldier : a visual history of conflict and citizenship / Deborah Willis.,"Willis, Deborah, 1948-, author.",,M ,library note: Rush  display fund name: F-GEN-2022
AC,197885,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,M ,"Butler, Ellis A.",20220106,20220106,1,21.27     ,20220106,The love songs of W.E.B. Du Bois : a novel / Honorée Fanonne Jeffers.,"Jeffers, Honorée Fanonne, 1967-, author.",9780062942937,M ,order group: GROUP5 library note: Rush  book display fund name: F-GEN-2022
AC,196771,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Henning, Rebecca",20211021,20211021,2,16.95     ,20211021,Kamloopa : an Indigenous matriarch story / play by Kim Senklip Harvey ; with the Fire Company (Cris,"Harvey, Kim Senklip, author.",9781772012422,M ,library note: Hold  to RH for cat - 1 c. ASC / 1 c. stacks fund name: F-GEN-2022
AC,196779,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Chi, Evelyn T.",20211022,20211022,1,88.50     ,20211022,Contemporary fairy-tale magic : subverting gender and genre / edited by Lydia Brugué and Auba Llomp,,,M ,order group: GROUP3 library note: Rush fund name: F-GEN-2022
AC,196809,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988678110,M ,,20211022,20211021,1,68.95     ,20211022,Lwów or L'viv? : two uprisings in 1918 / Damian K. Markowski ; translated from the Polish by Jerzy,"Markowski, Damian, 1986- author.",9783631829721,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,196829,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988678130,M ,,20211022,20211021,1,44.95     ,20211022,"Islam : an illustrated journey / Farhad Daftary, Zulfikar Hirji.","Daftary, Farhad, author.",9781898592358,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,196858,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988678159,M ,,20211022,20211021,1,34.95     ,20211022,"Putin's virtual war : Russia's subversion and conversion of America, Europe and the world beyond / W","Nester, William R., 1956-, author.",9781526771186,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,196965,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988681025,M ,"Kelly, James R.",20211022,20211021,1,60.00     ,20211022,Mexican Americans with moxie : a transgenerational history of El Movimiento Chicano in Ventura Count,"Barajas, Frank P., 1964-, author.",9781496207630 ((hard,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,196983,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988681417,M ,"Hruba, Miloslava",20211022,20211021,1,79.95     ,20211022,"Faster, higher, stronger, comrades! : sports, art, and ideology in late Russian and early Soviet cul","Harte, Tim, author.",9780299327705,M ,order group: GROUP4 library note: Hold fund name: F-GEN-2022
AC,196984,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988681418,M ,"Kelly, James R.",20211022,20211021,1,72.00     ,20211022,The allure of sports in Western culture / edited by John Zilcosky and Marlo A. Burks.,,9781487504182,M ,fund name: F-GEN-2022
AC,196985,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988681419,M ,,20211022,20211021,1,70.00     ,20211022,Going all city : struggle and survival in LA's graffiti subculture / Stefano Bloch.,"Bloch, Stefano, author.",,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,197026,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988681460,M ,,20211022,20211021,1,28.00     ,20211022,#WWE : professional wrestling in the digital age / edited by Dru Jeffries.,,,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,197065,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988682183,M ,,20211022,20211021,1,68.95     ,20211022,"Advertising and the transformation of screen cultures / Bo Florin, Patrick Vondereau and Yvonne Zimm","Florin, Bo, 1961-, author.",,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,197070,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988682188,M ,,20211022,20211021,1,59.95     ,20211022,Digital diseases / Gökmen H. Karadağ (ed.).,,,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,197078,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988682196,M ,,20211022,20211021,1,47.95     ,20211022,Metaphors of internet : ways of being in the age of ubiquity / edited by Annette N. Markham and Katr,,,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,197083,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988682201,M ,,20211022,20211021,1,44.95     ,20211022,Democracy and fake news : information manipulation and post-truth politics / edited by Serena Giusti,,,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,197084,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988682202,M ,,20211022,20211021,1,44.95     ,20211022,"The wedding spectacle across contemporary media and culture : something old, something new / edited",,,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,197176,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988682295,M ,,20211022,20211021,1,24.00     ,20211022,The shame game : overturning the toxic poverty narrative / Mary O'Hara.,"O'Hara, Mary (Social affairs journalist), author.",,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,197188,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988682307,M ,,20211022,20211021,1,16.99     ,20211022,"Dead blondes and bad mothers : monstrosity, patriarchy, and the fear of female power / Sady Doyle.","Doyle, Sady, author.",,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,197192,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Hunter-Parker, Hannah E.",20211025,20211025,1,62.05     ,20211025,Erfindung der Romantik / Helmut Schanze.,"Schanze, Helmut, author.",,M ,order group: GROUP5 library note: Rush fund name: F-GEN-2022
AC,197195,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,V ,"Muhammad, Bilal A.",20211025,20211025,1,9.96      ,20211025,Avengers. Endgame / Marvel Studios presents ; directed by Anthony and Joe Russo ; screenplay by Chri,,0786936863727,V ,order group: GROUP5 library note: Hold fund name: F-NONPRINT-2022
AC,197216,ACYR,M,SV ,true,AC,0,0,0,P ,C,,M ,"Gerrity, Kate",20211027,20211027,1,18.95     ,20211027,"Raising feminist boys : how to talk to your child about gender, consent & empathy / Bobbi Wegner.","Wegner, Bobbi, author.",9781684036677,M ,order group: GROUP5 library note: Hold fund name: F-GEN-2022
AC,197250,ACYE,M,SV ,true,AC,0,0,0,P ,P,,M ,"Smith, Sara",20211101,20211101,1,129.      ,20211101,A reference grammar of the Onondaga language / Hanni Woodbury.,"Woodbury, Hanni, author.",,M ,fund name: F-EBK-2022 vendor note: 1SU
AC,197254,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988763840,M ,,20211102,20211101,1,80.00     ,20211102,The great upheaval : women and nation in postwar Nigeria / Judith A. Byfield.,"Byfield, Judith A. (Judith Ann-Marie) author.",,M ,"library note: Kumbier, Alana fund name: F-GEN-2022"
AC,197256,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988763842,M ,,20211102,20211101,1,20.00     ,20211102,Little blue encyclopedia : (for Vivian) / Hazel Jane Plante.,"Plante, Hazel Jane, 1972- author.",9780994047199,M ,"library note: Kumbier, Alana fund name: F-GEN-2022"
AC,197282,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988763906,M ,"Cadogan, Dawn",20211102,20211101,1,27.95     ,20211102,Partial hegemony : oil politics and international order / Jeff D. Colgan.,"Colgan, Jeff, 1975-, author.",9780197546383 (paper,M ,fund name: F-GEN-2022
AC,197310,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988763968,M ,"Smith, Sara",20211102,20211101,1,30.00     ,20211102,The economics of music / Peter Tschmuck.,"Tschmuck, Peter, author.",9781788214278 (paper,M ,fund name: F-GEN-2022
AC,197342,ACYBP,M,SV ,true,AC,0,0,0,P ,,99988764108,M ,,20211102,20211101,1,99.00     ,20211102,Recoding the boys' club : the experiences and future of women in political technology / Daniel Kreis,"Kreiss, Daniel, author.",,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,197347,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988764113,M ,,20211102,20211101,1,89.95     ,20211102,Autocracy and resistance in the internet age / Rachel Vanderhill.,"Vanderhill, Rachel, author.",,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,197376,ACYBP,M,SV ,true,AC,0,0,0,P ,C,99988764142,M ,,20211102,20211101,1,35.00     ,20211102,Reluctant European : Britain and the European Union from 1945 to Brexit / Stephen Wall.,"Wall, Stephen, 1947-, author.",9780198840671,M ,"library note: Kelly, James R. fund name: F-GEN-2022"
AC,197412,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,A ,"Doherty, Blake E.",20211103,20211103,1,16.       ,20211103,"The urgency of now / Bruno Råberg, Jason Robinson, Bob Weiner.","Råberg, Bruno.",,A ,library note: Rush  Faculty display fund name: F-NONPRINT-2022
AC,197422,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,M ,"Granda, Carmen C.",20211105,20211105,1,12.72     ,20211105,La lengua que heredamos : curso de español para bilingües / Sarah Marqués.,"Marqués, Sarah, 1929-",9780471297468,M ,order group: GROUP5 library note: Rush fund name: F-GEN-2022
AC,197453,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988874281,M ,,20211112,20211111,1,30.00     ,20211112,Philosophical ideas : a historical study / Thora Ilin Bayer and Donald Phillip Verene.,"Bayer, Thora Ilin, 1966-, author.",9783838215853,M ,fund name: F-GEN-2022
AC,197465,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988874293,M ,,20211112,20211111,1,50.00     ,20211112,"Women, witchcraft, and the Inquisition in Spain and the New World / edited by María Jesús Zamora C",,,M ,fund name: F-GEN-2022
AC,197467,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988874295,M ,,20211112,20211111,1,50.00     ,20211112,"The life of Nobuko : the words, works and pictures of an ordinary but remarkable Japanese woman, 194","Kanasaka, Kiyonori, 1947- author, editor. 金坂清則, 1947- author, editor.",9781898823889,M ,fund name: F-GEN-2022
AC,197471,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988874299,M ,,20211112,20211111,1,46.00     ,20211112,"Birds of Prey : Hitler's Luftwaffe, Ordinary Soldiers, and the Holocaust in Poland / Philip W. Blood","Blood, Philip W., author.",9783838215679,M ,fund name: F-GEN-2022
AC,197473,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988874301,M ,,20211112,20211111,1,85.00     ,20211112,Borderlands : Europe and the Mediterranean Middle East / Raffaella A. Del Sarto.,"Del Sarto, Raffaella A., author.",9780198833550,M ,fund name: F-GEN-2022
AC,197475,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988874303,M ,,20211112,20211111,1,115.00    ,20211112,Imagining Ireland's pasts : early modern Ireland through the centuries / Nicholas Canny.,"Canny, Nicholas P., author.",9780198808961,M ,fund name: F-GEN-2022
AC,197479,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988874307,M ,,20211112,20211111,1,39.95     ,20211112,"The Ottoman world : a cultural history reader, 1450-1700 / edited by Hakan T. Karateke and Helga Ane",,,M ,fund name: F-GEN-2022
AC,197488,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988874316,M ,,20211112,20211111,1,30.00     ,20211112,The French economy / Frances M.B. Lynch.,"Lynch, Frances M. B., 1955-, author.",,M ,fund name: F-GEN-2022
AC,197491,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988874319,M ,,20211112,20211111,1,35.00     ,20211112,"Labor in the age of finance : pensions, politics, and corporations from deindustrialization to Dodd-","Jacoby, Sanford M., 1953-, author.",9780691217208,M ,fund name: F-GEN-2022
AC,197893,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,M ,"Orion, Stephanie M.",20220107,20220107,1,24.95     ,20220107,"The Auntie Sewing Squad guide to mask making, radical care, and racial justice / edited by Mai-Linh",,9780520384002,M ,order group: GROUP2 library note: Rush e-reserve scanning fund name: F-GEN-2022
AC,197500,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988874328,M ,,20211112,20211111,1,24.95     ,20211112,"The Auntie Sewing Squad guide to mask making, radical care, and racial justice / edited by Mai-Linh",,,M ,fund name: F-GEN-2022
AC,197505,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988874333,M ,,20211112,20211111,1,29.95     ,20211112,"Rethinking suicide : why prevention fails, and how we can do better / Craig J. Bryan.","Bryan, Craig J., author.",,M ,fund name: F-GEN-2022
AC,197508,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988874336,M ,,20211112,20211111,1,100.00    ,20211112,Authoritarianism and the evolution of West European electoral politics / Erik R. Tillman.,"Tillman, Erik R., author.",9780192896223,M ,fund name: F-GEN-2022
AC,197511,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988874339,M ,,20211112,20211111,1,20.00     ,20211112,Agents of change : the problematic landscape of Pakistan's K-12 education and the people leading the,"Noorani, Amjad, author.",,M ,fund name: F-GEN-2022
AC,197514,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988874342,M ,,20211112,20211111,1,30.00     ,20211112,"Poussin and the dance / Emily A. Beeny, Francesca Whitlum-Cooper ; with contributions by Pierre Rose",,9781606066836,M ,fund name: F-GEN-2022
AC,197519,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988874347,M ,,20211112,20211111,1,75.00     ,20211112,"TEXT WARS : communication, censorship, freedom and responsibility.",,9780199499076,M ,fund name: F-GEN-2022
AC,197539,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988874367,M ,,20211112,20211111,1,40.00     ,20211112,"Mark Twain : preacher, prophet, and social philosopher / Gary Scott Smith.","Smith, Gary Scott, author.",9780192894922,M ,fund name: F-GEN-2022
AC,197544,ACYAUTO,M,SV ,true,AC,0,0,0,P ,C,99988874372,M ,,20211112,20211111,1,35.00     ,20211112,Be brave to things : the uncollected poetry and plays of Jack Spicer / edited and with an introducti,"Spicer, Jack, author.",,M ,fund name: F-GEN-2022
AC,197545,ACYAUTO,M,SV ,true,AC,0,0,0,P ,,99988874373,M ,,20211112,20211111,1,17.95     ,20211112,Genghis Chan on drums : poems / John Yau.,"Yau, John, 1950-, author.",9781632431004,M ,fund name: F-GEN-2022
AC,197855,ACMCARD,M,SV ,true,AC,0,0,0,P ,P,,M ,"Henning, Rebecca",20220103,20220103,1,58.       ,20220103,Okla Homma : Tribal Nations Gallery / [edited by] Heather Ahtone and James Pepper Henry.,"Ahtone, Heather, editor.",9781737332107,M ,library note: to RH / ASC cat fund name: F-GEN-2022
AC,197602,ACMCARD,M,SV ,true,AC,0,0,0,P ,C,,M ,"Ewing, Sophia Grace",20211119,20211119,1,116.80    ,20211119,Queer Korea / Todd A. Henry.,,9781478002901 (hardc,M ,order group: GROUP1 library note: Hold fund name: F-GEN-2022
AC,197625,ACYF,M,SV ,true,AC,0,0,0,P ,P,,M ,"Zanker, Andreas T.",20211119,20211119,1,24.95     ,20211119,Horace's odes / Richard Tarrant.,"Tarrant, R. J. (Richard John), 1945-, author.",,M ,order group: GROUP5 library note: HOLD \ Rec'd paper copy 2022-02-03; GOBI invoice 150249 fund name: F-GEN-2022
